srcip,dstip,srcport,dstport,proto,ts,td,pkt,byt,label,type
3232235928,3232235966,37769,53,UDP,1554235403976965.0,0.3611900353178381,2.0,268.0,0,normal
3232235928,3232235966,35941,53,UDP,1554235404151782.8,0.00027343618565556227,2.0,1064.0,0,normal
3232235966,3221554718,50820,53,UDP,1554235409674845.0,0.025167428803196,1.0,4959.0,0,normal
3232235928,3232235966,37769,53,UDP,1554235410387799.0,0.07604854984130238,2.0,161.0,0,normal
3232235966,2676185613,44513,53,UDP,1554235420342163.2,0.4502759679922956,3.0,6682.0,0,normal
3232235822,3221225724,52271,15600,UDP,1554235424490427.0,0.016436372494283757,1.0,74.0,0,normal
3232235977,3765727166,42878,8001,TCP,1554235425905454.0,1.2562417752131827,3.0,1731.0,0,normal
3232235928,1539135943,45579,123,UDP,1554235438131784.5,0.907209348472212,3.0,408.0,0,normal
3232235966,3324575748,54172,53,UDP,1554235443739760.2,0.028472272923809824,1.0,17108.0,0,normal
3232235928,3232235966,60984,53,UDP,1554235445966566.0,0.0023408366891217725,1.0,312.0,0,normal
3232235928,3232235966,60984,53,UDP,1554235446303336.0,0.0007412936710351481,1.0,114.0,0,normal
3232235971,3232235966,39972,53,UDP,1554235457237132.5,0.007813776382284532,1.0,89.0,0,normal
3232235795,3221750012,56557,15600,UDP,1554235457599578.0,0.07229145333742237,1.0,130.0,0,normal
3232235928,3232235966,37769,53,UDP,1554235464973842.2,0.04962810419927277,1.0,113.0,0,normal
3232235966,3495166005,44728,53,UDP,1554235478105058.2,0.05655066683905341,1.0,289.0,0,normal
3232235966,2627354820,45274,53,UDP,1554235480691827.0,0.0170246567337744,1.0,66.0,0,normal
3232235966,3245103232,7122,53,UDP,1554235483355553.5,0.013864311721259126,1.0,82.0,0,normal
3232235928,3232235966,42899,53,UDP,1554235488792236.5,0.006335565483320149,2.0,266.0,0,normal
3232235966,3252515133,64784,53,UDP,1554235493742348.8,0.5466187554773432,1.0,324.0,0,normal
3232235928,3232235966,42899,53,UDP,1554235505035293.8,0.0007094643023555225,1.0,229.0,0,normal
3232235928,3232235966,44451,15600,UDP,1554235512910765.2,0.005930441822977972,1.0,197.0,0,normal
3232235928,2134211,57568,51357,TCP,1554235514701857.5,0.2292791533623331,2.0,293.0,0,normal
3232235855,4026531834,42213,15600,UDP,1554235521543907.2,0.28067855080376725,1.0,85.0,0,normal
3232235928,3232235966,42899,53,UDP,1554235522891431.0,0.0001735962404796343,2.0,237.0,0,normal
3232235966,3246151810,35607,53,UDP,1554235529768441.8,0.05476841062605287,1.0,346.0,0,normal
3232235928,3627730766,51268,8001,TCP,1554235546378873.8,59.18117511673282,6.0,920.0,0,normal
3232235928,3232235966,37769,53,UDP,1554235546403880.5,0.04560020043601498,1.0,137.0,0,normal
3232235928,1539135943,45579,123,UDP,1554235549009685.0,0.5851210098228531,2.0,538.0,0,normal
3232235966,3339146026,44903,53,UDP,1554235550244132.0,0.07782097587924586,1.0,172.0,0,normal
3232235879,3758096636,19862,5355,UDP,1554235550313642.0,0.5354060934252867,3.0,200.0,0,normal
3232235966,3339146026,57476,15600,UDP,1554235563964929.5,0.027785204736933355,1.0,342.0,0,normal
3232235969,4026531834,48959,1900,UDP,1554235565533872.0,0.6095241906696294,2.0,181.0,0,normal
3265790361,220434964,55483,35553,TCP,1554235567512567.0,0.8281011748306712,1.0,96.0,0,normal
3232235971,134744072,24191,53,UDP,1554235578693623.8,0.024218109434994032,1.0,77.0,0,normal
3232235928,3232235966,53702,53,UDP,1554235590582333.8,0.0024761694351720376,2.0,253.0,0,normal
3232235966,225117187,40026,53,UDP,1554235590733766.5,0.05431453587231472,1.0,153.0,0,normal
3232235928,3232235966,53702,53,UDP,1554235596427003.5,0.0016081864785428837,1.0,135.0,0,normal
3232235928,3232235966,29885,53,UDP,1554235601905033.0,0.013547377470583209,2.0,280.0,0,normal
3232235928,3359297294,55861,5355,TCP,1554235605298615.5,10695.879783390794,239.0,47045.0,0,normal
3232235855,3232236031,35977,15600,UDP,1554235621332170.8,0.0007991986292281705,1.0,53.0,0,normal
3232235928,3232235966,33003,53,UDP,1554235622730756.0,0.017825407501563806,2.0,183.0,0,normal
3232235928,3232235966,33003,53,UDP,1554235624841670.2,0.005996476064297207,2.0,776.0,0,normal
3232235971,3232235966,55427,53,UDP,1554235626315491.2,0.3096820467319385,1.0,597.0,0,normal
3232235928,3232235966,61048,53,UDP,1554235629541088.0,1.2286179683435825,5.0,1368.0,0,normal
3232235928,1539135943,57271,1900,UDP,1554235631953257.2,0.18252422825291847,1.0,95.0,0,normal
3232235928,3232235966,37769,53,UDP,1554235632856186.0,0.053452996999123085,1.0,74.0,0,normal
3232235928,3232235966,35360,53,UDP,1554235635905403.0,0.025767702556145355,2.0,1125.0,0,normal
3232235928,3232235966,35360,53,UDP,1554235635989622.8,0.007740011292298731,2.0,160.0,0,normal
3265790361,220434964,55483,35553,TCP,1554235642497606.0,1.1180373489490305,2.0,220.0,0,normal
3232235928,1539135943,49930,123,UDP,1554235642778966.8,3.92482935443512,2.0,94.0,0,normal
3232235855,3232236031,45492,15600,UDP,1554235642831588.2,0.0013150730766879892,1.0,49.0,0,normal
3232235928,1539135943,57271,1900,UDP,1554235642961735.5,0.05108525952136933,1.0,76.0,0,normal
3232235971,3232235966,60112,53,UDP,1554235647801560.5,0.00837455075677207,1.0,73.0,0,normal
3232235928,3232235966,33003,53,UDP,1554235654950871.0,0.0009140025744074354,2.0,223.0,0,normal
3232235928,3232235966,29885,53,UDP,1554235660654336.0,0.006748346535197625,2.0,307.0,0,normal
3232235966,68862491,41214,53,UDP,1554235665747579.2,0.9757159971779096,2.0,17661.0,0,normal
3265790361,220434964,55483,35553,TCP,1554235669187858.0,7.789472554955454,4.0,603.0,0,normal
3265790361,220434964,55483,35553,TCP,1554235669209821.2,16.486334300711164,3.0,2092.0,0,normal
3232235966,3228574725,56683,53,UDP,1554235674898087.8,0.15977003880462592,1.0,754.0,0,normal
3232235928,3232235966,45434,53,UDP,1554235674930360.5,0.07844405795238417,2.0,7442.0,0,normal
3232235928,3232235966,45434,53,UDP,1554235678183364.5,0.01013804013188624,2.0,322.0,0,normal
3232235855,3232236031,54263,15600,UDP,1554235694816814.8,0.10581543795618842,1.0,64.0,0,normal
3232235928,3232235966,41655,53,UDP,1554235695284407.8,0.002307599862100496,1.0,305.0,0,normal
3232235928,3232235966,34907,53,UDP,1554235696123494.0,0.007280920591797191,2.0,249.0,0,normal
3232235928,3232235966,34907,53,UDP,1554235698727361.5,0.002010891323460884,1.0,212.0,0,normal
3232235928,3232235966,41439,53,UDP,1554235703846563.0,0.005856243569195341,2.0,146.0,0,normal
3232235928,3232235966,47642,53,UDP,1554235710708203.0,0.050964700977675685,2.0,1582.0,0,normal
3232235928,3232235966,52500,53,UDP,1554235725945810.5,0.00603017562078767,1.0,184.0,0,normal
3232235928,3232235966,52500,53,UDP,1554235728471586.5,0.010860511669612105,2.0,675.0,0,normal
3232235928,1539135943,49930,123,UDP,1554235737103884.0,31.12764266953014,2.0,3187.0,0,normal
3232235928,3232235966,43923,53,UDP,1554235737752859.0,0.026534355246971675,1.0,150.0,0,normal
3232235928,1539135943,49930,123,UDP,1554235738729165.8,54.42968501277955,3.0,1706.0,0,normal
3232235928,3232235966,41655,53,UDP,1554235741224244.5,0.0005364521458695037,1.0,199.0,0,normal
3232235966,1209356294,38742,53,UDP,1554235741674953.5,0.01250123793700908,1.0,64.0,0,normal
3232235928,584472780,51807,80,TCP,1554235742454459.8,0.12174559258692552,4.0,656.0,0,normal
3232235855,3232236031,63507,15600,UDP,1554235744797943.2,0.008531855541056066,1.0,87.0,0,normal
3232235971,3232235710,36988,1900,UDP,1554235745227416.2,0.040092051889718316,1.0,97.0,0,normal
3232235928,1076363326,62424,53,UDP,1554235745286996.5,0.007094163905317918,1.0,166.0,0,normal
3232235928,1076363326,62424,53,UDP,1554235745753105.8,0.005097217257273856,1.0,67.0,0,normal
3232235928,3232235966,45705,53,UDP,1554235756061062.2,0.0036946470787793118,3.0,393.0,0,normal
3232235971,3232235966,44248,53,UDP,1554235756098299.8,0.014140166312908375,1.0,50.0,0,normal
3232235928,3232235966,41439,53,UDP,1554235764889807.2,0.0008029236242745874,2.0,213.0,0,normal
3232235928,3232235966,57053,53,UDP,1554235766862435.8,0.001531257086338833,1.0,144.0,0,normal
3232235928,3232235966,60777,53,UDP,1554235768562950.8,0.0917803824931822,2.0,380.0,0,normal
3232235928,3232235966,58874,53,UDP,1554235773982256.0,0.0063631470574943005,2.0,336.0,0,normal
3232235928,3232235966,57053,53,UDP,1554235776614127.0,0.00034857654693154494,1.0,103.0,0,normal
3232235928,3232235966,45705,53,UDP,1554235780137685.2,0.0007233472003802532,2.0,423.0,0,normal
3232235928,3232235966,58874,53,UDP,1554235783741268.2,0.0008069872710465553,1.0,196.0,0,normal
3232235928,3232235966,57053,53,UDP,1554235784738096.0,9.948421776351246e-05,1.0,119.0,0,normal
3232235928,1076363326,62424,53,UDP,1554235796266183.0,0.0006508873656470017,1.0,69.0,0,normal
3232235928,3232235966,58874,53,UDP,1554235806299985.5,0.00034146843320859155,2.0,319.0,0,normal
3232235928,3232235966,60777,53,UDP,1554235810200427.2,0.02071899824783596,1.0,175.0,0,normal
3232235928,3232235966,41655,53,UDP,1554235813249123.0,0.0001597209690746837,2.0,286.0,0,normal
3232235928,3232235966,59928,53,UDP,1554235820812205.0,0.017464199834468452,2.0,332.0,0,normal
3232235855,3232235967,56430,15600,UDP,1554235821616536.2,0.0038271056687939615,1.0,71.0,0,normal
3232235928,134744072,33197,53,UDP,1554235828469514.0,0.4690699155020754,5.0,1061.0,0,normal
3265790361,220434964,55483,35553,TCP,1554235830778945.5,0.7552478716259887,1.0,83.0,0,normal
3232235928,3232235966,41439,53,UDP,1554235838398426.5,0.00020303952715727824,1.0,153.0,0,normal
3232235928,3232235966,36269,53,UDP,1554235841481530.5,0.0040003471245946285,1.0,196.0,0,normal
3232235928,3232235966,47642,53,UDP,1554235857025057.5,0.0048785634432795275,2.0,178.0,0,normal
3232235928,3232235966,40064,53,UDP,1554235860581913.5,0.004463315895503196,1.0,418.0,0,normal
3232235971,134744072,37779,53,UDP,1554235864300704.0,0.016785173650277097,1.0,75.0,0,normal
3232235928,3232235966,45705,53,UDP,1554235865464983.5,0.00012689487386219334,2.0,285.0,0,normal
3232235966,3324576004,57848,53,UDP,1554235869990602.2,0.2311464989239047,1.0,1260.0,0,normal
3232235855,4026531834,27681,15600,UDP,1554235872016325.2,0.048156654522723,1.0,56.0,0,normal
3232235928,3232235966,40064,53,UDP,1554235884276200.2,0.0008335782243473755,1.0,214.0,0,normal
3232235928,3232235966,59928,53,UDP,1554235884857096.0,0.001800705299348504,1.0,163.0,0,normal
3232235928,3232235966,34179,53,UDP,1554235890178322.0,0.007916766292729749,4.0,460.0,0,normal
3232235966,3495166517,33112,53,UDP,1554235897092094.8,0.06310041996045035,1.0,788.0,0,normal
3232235928,3232235966,52925,53,UDP,1554235901193310.5,0.1529934979256493,2.0,205.0,0,normal
3232235928,3232235966,44451,15600,UDP,1554235901214031.5,0.0018661294480180055,1.0,212.0,0,normal
3232235966,1094153513,43093,53,UDP,1554235901590391.2,0.12270400944410008,1.0,254.0,0,normal
3232235928,3232235966,52925,53,UDP,1554235903138280.0,0.1222190028939405,1.0,217.0,0,normal
3232235928,134744072,33197,53,UDP,1554235910563331.0,0.3711847261961838,6.0,1393.0,0,normal
3232235928,3232235966,59928,53,UDP,1554235927719634.8,0.0006420841917755826,1.0,143.0,0,normal
3232235928,1539135943,49930,123,UDP,1554235931373874.8,7.220390186403356,2.0,120.0,0,normal
3232235928,3232235966,40064,53,UDP,1554235945630238.2,0.00017872220205905617,2.0,270.0,0,normal
3232235855,3232236031,46006,15600,UDP,1554235949912325.0,0.012729431812690484,1.0,104.0,0,normal
3232235969,4026531834,47965,1900,UDP,1554235965621608.0,0.6390707000787537,3.0,256.0,0,normal
3232235966,3324575748,35014,53,UDP,1554235972381465.5,0.14346083266334175,1.0,286.0,0,normal
3232235966,3324575748,48003,53,UDP,1554235973208139.2,0.4811140965031577,1.0,431.0,0,normal
3232235928,1539135943,40528,123,UDP,1554235991916286.8,0.011478424107793428,1.0,142.0,0,normal
3232235966,225157126,59819,53,UDP,1554235992194327.2,0.013274769826951529,1.0,70.0,0,normal
3232301503,728964329,50109,34245,ICMP,1554236003442551.2,0.4684049708003535,1.0,372.0,0,normal
3232235928,3232235966,29690,53,UDP,1554236013990709.2,0.005289050070985457,2.0,150.0,0,normal
3232235971,3232235966,50163,53,UDP,1554236023533453.2,0.018920487791622254,1.0,107.0,0,normal
3232235971,3232235966,47579,53,UDP,1554236027696612.0,0.012285426189631464,1.0,67.0,0,normal
3232235966,3455828857,48578,53,UDP,1554236033972381.2,0.20822996210425626,1.0,819.0,0,normal
3232235966,1539131275,12870,53,UDP,1554236045391898.0,0.12453159574970085,1.0,90.0,0,normal
3232235928,1747097283,38960,50249,UDP,1554236072555432.5,8.912997719441712,4.0,5583.0,0,normal
3232235971,880170713,58318,47290,TCP,1554236076356166.0,154.84035478334997,195.0,26690.0,0,normal
3232235928,1539135943,49930,123,UDP,1554236082639785.8,2.897895808718975,2.0,160.0,0,normal
3232235971,3232563646,50406,53,UDP,1554236097221609.2,0.04222480142928542,2.0,130.0,0,normal
3232235928,3232235966,33469,53,UDP,1554236104031116.8,0.026659059013831143,6.0,3038.0,0,normal
3232301502,3223084574,43229,53,UDP,1554236117128806.0,0.012118974272135041,1.0,130.0,0,normal
3232235928,3493513034,6347,49238,TCP,1554236121006476.8,84.30779886676349,26.0,53072.0,0,normal
3232235928,3493513034,6347,49238,TCP,1554236122111961.2,65.68262204725363,58.0,35852.0,0,normal
3232235966,3245103232,44309,53,UDP,1554236137723656.2,0.015712665284347782,1.0,71.0,0,normal
3232235928,3232235966,33469,53,UDP,1554236148040626.2,0.0018505357398044266,2.0,177.0,0,normal
3232235928,3232235966,35886,53,UDP,1554236148199821.8,0.003567639104861353,2.0,399.0,0,normal
3232235928,3232235966,56788,53,UDP,1554236148840307.8,0.032264780051778574,2.0,342.0,0,normal
3232235971,3232235966,54234,53,UDP,1554236148964432.8,0.032119838144444524,2.0,127.0,0,normal
3232235847,3221225724,52555,15600,UDP,1554236157782285.8,0.010937131461076444,1.0,64.0,0,normal
3232235928,3232235966,58695,53,UDP,1554236158020754.0,0.005450632452417503,1.0,244.0,0,normal
3232235928,3232235966,38035,53,UDP,1554236160125769.2,0.0072328649238819764,1.0,195.0,0,normal
3232235793,4026531834,40341,15600,UDP,1554236167151254.5,0.7062097597931776,3.0,905.0,0,normal
3232235928,3232235966,38035,53,UDP,1554236168627994.5,0.001036948833506024,1.0,119.0,0,normal
3232235928,3232235966,35886,53,UDP,1554236173974937.5,0.0004917650218152492,1.0,195.0,0,normal
3232235971,1074268332,58704,15600,UDP,1554236184265634.8,0.008549942045583458,1.0,63.0,0,normal
3232235966,3239860292,46979,53,UDP,1554236185352971.2,0.3408341408795117,2.0,2039.0,0,normal
3232235928,3232235966,16217,53,UDP,1554236204656919.8,0.007719564458831041,3.0,533.0,0,normal
3232235928,3232235966,35886,53,UDP,1554236208393819.8,0.00011775790502266403,2.0,184.0,0,normal
3232235928,3232235966,16217,53,UDP,1554236211283876.8,0.0009486660913526901,2.0,256.0,0,normal
3232235928,3232235966,52925,53,UDP,1554236213571998.0,0.22364979022426798,2.0,280.0,0,normal
3232235966,1412795265,44541,53,UDP,1554236216448812.2,0.09168766198076116,1.0,211.0,0,normal
3232235928,3232235966,48102,53,UDP,1554236223551255.0,0.008053192972083291,1.0,244.0,0,normal
3232235855,3232236031,45606,1900,UDP,1554236227836056.5,0.008137786786772459,1.0,61.0,0,normal
3232236990,3455828857,45956,53,UDP,1554236227962664.0,0.021913313953794592,1.0,215.0,0,normal
3232235928,3232235966,22320,53,UDP,1554236230926773.5,0.0019495260074120504,2.0,628.0,0,normal
3232235928,3232235966,22320,53,UDP,1554236232315340.2,0.0002913745878319052,1.0,155.0,0,normal
3232235971,3232235966,33769,53,UDP,1554236240375182.2,0.17965442109536325,1.0,341.0,0,normal
3232235928,3232235966,16217,53,UDP,1554236243678639.8,0.00015065340152653484,2.0,178.0,0,normal
3232235969,4026531834,38726,1900,UDP,1554236244821346.2,19.42681693861525,9.0,6552.0,0,normal
3232235855,3232236031,36441,15600,UDP,1554236248977057.5,0.001607508660739887,1.0,53.0,0,normal
3232235971,3232235966,26747,53,UDP,1554236260384161.8,0.09252206047935417,1.0,68.0,0,normal
3232235928,3232235966,22320,53,UDP,1554236262707623.2,4.466515929135717e-05,2.0,285.0,0,normal
3265790361,220434964,55483,35553,TCP,1554236267076834.2,0.6013140205572879,1.0,77.0,0,normal
3232235928,3232235966,53445,53,UDP,1554236267566044.8,0.05598398645592817,2.0,1996.0,0,normal
3232235928,3232235966,53445,53,UDP,1554236270145508.5,0.015741878629925043,2.0,485.0,0,normal
3232235928,3232235966,35525,53,UDP,1554236280835026.8,0.003959581739501727,2.0,764.0,0,normal
3232235928,1539135943,49930,123,UDP,1554236281063274.8,1.9899953525595109,2.0,91.0,0,normal
3232235928,3232235966,44451,15600,UDP,1554236284551158.8,0.0016600409002518466,1.0,119.0,0,normal
3232235928,3232235966,45144,53,UDP,1554236292820052.8,0.0037680065997953696,3.0,1122.0,0,normal
3232235992,3232235966,44451,15600,UDP,1554236293821003.5,0.005503366255813269,2.0,133.0,0,normal
3232235928,3232235966,35525,53,UDP,1554236295953076.5,0.0006756043831930293,2.0,268.0,0,normal
3232235966,3092641920,38704,53,UDP,1554236303103084.5,0.021614949760003777,1.0,61.0,0,normal
3232235928,3232235966,53445,53,UDP,1554236306577690.2,0.004867002979485946,2.0,190.0,0,normal
3232235962,3236691562,54849,15600,UDP,1554236309368923.8,0.003771063362860483,1.0,213.0,0,normal
3232235966,3239052929,65106,53,UDP,1554236310252695.2,0.0334617648064639,1.0,119.0,0,normal
3232235855,3232236031,46006,15600,UDP,1554236315666635.8,0.003359842540823221,1.0,57.0,0,normal
3232235879,3758096636,65457,5355,UDP,1554236316488744.2,0.017905999438869724,1.0,86.0,0,normal
3232235992,3232235966,44451,15600,UDP,1554236318966505.5,0.0013154118865821296,1.0,96.0,0,normal
3265790361,220434964,55483,35553,TCP,1554236324979331.2,0.8009573233934041,2.0,139.0,0,normal
3232235928,3232235966,35525,53,UDP,1554236328046292.5,0.00010997462703632443,2.0,188.0,0,normal
3232235928,3232235966,37702,53,UDP,1554236335708287.5,0.008076728441638759,2.0,156.0,0,normal
3265790361,220434964,55483,35553,TCP,1554236339753289.8,2.63053214922609,3.0,528.0,0,normal
3265790361,220434964,55483,35553,TCP,1554236339770372.2,4.931930426486477,3.0,1576.0,0,normal
3232235928,1539135943,49930,123,UDP,1554236358200714.2,15.679965127509005,2.0,2112.0,0,normal
3232235928,1539135943,49930,123,UDP,1554236358593612.8,34.261635564185575,2.0,958.0,0,normal
3232235976,3232235966,59014,53,UDP,1554236362156881.5,0.02766488460609073,2.0,186.0,0,normal
3232235928,3232235966,33089,53,UDP,1554236371044244.5,0.0032142068754605897,1.0,204.0,0,normal
3232235976,3232235966,59014,53,UDP,1554236383024427.0,0.004256187700633296,1.0,60.0,0,normal
3232235855,4026531834,42823,15600,UDP,1554236397249553.2,0.06274112457809289,1.0,58.0,0,normal
3232235928,134744072,12459,53,UDP,1554236401112328.8,0.7265524902311156,5.0,2880.0,0,normal
3232235928,3232235966,58703,53,UDP,1554236404304828.5,0.0059202307293391146,1.0,178.0,0,normal
3232235822,3758096636,51411,5355,UDP,1554236407690963.5,43.096091906447974,22.0,3172.0,0,normal
3232235928,3232235966,46035,53,UDP,1554236412598117.2,0.007701931712390753,1.0,802.0,0,normal
3232498110,3222952990,36469,53,UDP,1554236424169822.8,0.03997660306375361,1.0,1324.0,0,normal
3232235928,3232235966,46645,53,UDP,1554236435693604.8,0.010477157899661416,2.0,327.0,0,normal
3232235928,3232235966,46645,53,UDP,1554236446167643.5,0.001010529355250478,1.0,141.0,0,normal
3232236030,3225059358,56405,53,UDP,1554236460106545.8,0.09951263012270363,1.0,749.0,0,normal
3232235928,3232235966,46645,53,UDP,1554236464443523.2,0.00023959101990289608,1.0,111.0,0,normal
3232235928,3232235966,33089,53,UDP,1554236464905492.8,0.002519927539897049,1.0,192.0,0,normal
3232235928,3232235966,46035,53,UDP,1554236466954766.5,0.009338897391468535,1.0,98.0,0,normal
3232235928,3232235966,4823,53,UDP,1554236471833893.0,0.1890075505131477,3.0,457.0,0,normal
3232235928,3232235966,4823,53,UDP,1554236471994957.0,0.021521620800760918,1.0,95.0,0,normal
3232235928,1539135943,49930,123,UDP,1554236495551674.5,2.8977810651527203,1.0,71.0,0,normal
3232235928,3232235966,52424,53,UDP,1554236509523263.2,0.007394763733604259,2.0,431.0,0,normal
3232235928,3232235966,36625,53,UDP,1554236514520543.2,0.012245351930067594,3.0,363.0,0,normal
3232235928,3232235966,37769,53,UDP,1554236515057233.0,0.3700257783860066,2.0,180.0,0,normal
3232235855,3232235967,55265,15600,UDP,1554236519977086.2,0.0013835150027057266,1.0,48.0,0,normal
3232235928,3232235966,56115,53,UDP,1554236520525612.0,0.00027411310065184047,1.0,161.0,0,normal
3232235928,3232235966,37769,53,UDP,1554236528503634.0,0.4433593421058717,2.0,321.0,0,normal
3232235879,3758096636,51869,5355,UDP,1554236533583688.8,0.052855753685621336,2.0,157.0,0,normal
3232235928,3232235966,52887,53,UDP,1554236536508209.8,0.00675039042686687,2.0,444.0,0,normal
3232235928,3232235966,34114,53,UDP,1554236555412343.2,0.03813327128071098,7.0,643.0,0,normal
3232235928,3232235966,42675,53,UDP,1554236562151031.2,0.002461244626984493,2.0,860.0,0,normal
3232235928,3232235966,29885,53,UDP,1554236562397811.2,0.006102684554465609,2.0,1090.0,0,normal
3232235928,3232235966,34114,53,UDP,1554236564192770.0,0.010611879405709068,3.0,397.0,0,normal
3232235930,2247056282,40658,5355,TCP,1554236564225231.2,1.088468079822669,4.0,1135.0,0,normal
3265790361,220434964,55483,35553,TCP,1554236570719021.5,1.2811894999330635,2.0,184.0,0,normal
3232235966,3455829369,51923,53,UDP,1554236583710402.5,0.1462918475625501,1.0,2595.0,0,normal
3232235928,3232235966,52846,53,UDP,1554236593493949.5,0.06701628640796442,2.0,1040.0,0,normal
3232235928,3232235966,52846,53,UDP,1554236595409634.5,0.01299846510396674,1.0,212.0,0,normal
3232235966,3245103232,44511,53,UDP,1554236602679213.0,0.01715405611843956,1.0,62.0,0,normal
3232235966,3223622673,42094,53,UDP,1554236604344972.8,0.011468498942514229,1.0,186.0,0,normal
3232235928,3232235966,47642,53,UDP,1554236605511285.2,0.004550501954926346,1.0,217.0,0,normal
3232235966,3959250875,47294,15600,UDP,1554236619766285.5,0.3681222986243808,1.0,302.0,0,normal
3232235928,3232235966,60255,53,UDP,1554236631476255.2,0.020006737332799233,3.0,673.0,0,normal
3232235928,1539135943,49930,123,UDP,1554236638234828.2,1.5411252274516816,1.0,106.0,0,normal
3232235928,3232235966,56258,53,UDP,1554236651394238.5,0.0014063851674745993,1.0,174.0,0,normal
3232235971,225117056,50427,47290,TCP,1554236656308739.2,293.22245859958537,51.0,21708.0,0,normal
3232235971,3232235966,37288,53,UDP,1554236660635743.2,0.009093370915556951,1.0,99.0,0,normal
3232235928,3232235966,55334,53,UDP,1554236665322710.0,0.001538034768991281,1.0,247.0,0,normal
3232235928,3232235966,55334,53,UDP,1554236665386159.5,0.00039427276974568487,1.0,189.0,0,normal
3232235928,3232235966,52925,53,UDP,1554236673016731.5,0.2202829022798749,2.0,546.0,0,normal
3232235928,3232235966,55334,53,UDP,1554236681724391.0,7.545821113619233e-05,2.0,472.0,0,normal
3232235855,3232236031,32833,15600,UDP,1554236683407749.2,0.013089986982126378,1.0,62.0,0,normal
3232235928,3232235966,64528,53,UDP,1554236684577290.8,0.018182953702439608,4.0,926.0,0,normal
3232235966,3455829990,43439,53,UDP,1554236684872426.2,0.2704430940484597,2.0,1518.0,0,normal
3232235928,3232235966,50338,53,UDP,1554236684909664.0,0.062153709968742366,2.0,614.0,0,normal
3232235994,3232235966,46986,53,UDP,1554236685215011.8,0.0208063819752522,1.0,136.0,0,normal
3232235966,3221554673,35834,53,UDP,1554236687826605.8,0.029017035393873236,1.0,328.0,0,normal
3232235966,3455829894,58470,53,UDP,1554236690557359.8,0.11750673280634685,1.0,900.0,0,normal
3232235966,2953965707,45647,49238,TCP,1554236695284046.8,0.2193496904628991,2.0,2771.0,0,normal
3232235966,3455828345,5395,53,UDP,1554236712249476.5,0.009288352984129666,1.0,186.0,0,normal
3232235928,3715876683,55423,443,TCP,1554236731039546.8,8.578315566275668,44.0,7833.0,0,normal
3232235966,3245104112,46354,53,UDP,1554236732615936.5,0.2880133305457999,1.0,1053.0,0,normal
3232235966,68862491,48514,53,UDP,1554236741185539.2,0.008736286051155728,1.0,101.0,0,normal
3232235971,3232235966,49541,53,UDP,1554236742476441.0,0.0012479909761329286,1.0,57.0,0,normal
3232235855,3232236031,53785,15600,UDP,1554236754887723.5,0.0008391583903668566,1.0,53.0,0,normal
3232235928,1539135943,49930,123,UDP,1554236763874485.8,1.2730345927001163,1.0,85.0,0,normal
3232235928,3232235966,60255,53,UDP,1554236764566341.5,0.0030536587206762,3.0,668.0,0,normal
3232235928,3715876683,55423,443,TCP,1554236767964681.8,0.4091746564890853,1.0,86.0,0,normal
3232235928,1539135943,40528,1900,UDP,1554236774068782.5,0.3898688440944906,1.0,302.0,0,normal
3232235928,3232235966,56115,53,UDP,1554236781151517.8,0.00020913134985711682,2.0,524.0,0,normal
3232235928,3232235966,52846,53,UDP,1554236786238713.2,0.018887735463422484,2.0,267.0,0,normal
3232235928,3232235966,5682,15600,UDP,1554236789969218.5,0.03456456667529628,2.0,320.0,0,normal
3232235971,134744072,34156,53,UDP,1554236807215171.2,0.09076384244237956,1.0,313.0,0,normal
3232235928,134744072,58262,53,UDP,1554236807813454.8,0.015572109286666302,1.0,55.0,0,normal
3232235966,3520880949,35420,53,UDP,1554236811974130.8,0.01475561985848506,1.0,73.0,0,normal
3232235928,3221750188,49164,53,UDP,1554236812028746.0,0.1334511243379075,1.0,195.0,0,normal
3232235928,1539135943,49930,123,UDP,1554236822391954.2,3.9486578576151836,1.0,1053.0,0,normal
3232235928,1539135943,49930,123,UDP,1554236822574981.5,8.835647756630086,2.0,463.0,0,normal
3232235969,4026531834,24053,1900,UDP,1554236831409652.0,5.4229658924745285,6.0,9145.0,0,normal
3232235928,3232235966,20755,53,UDP,1554236838236537.0,0.016243448121380673,1.0,96.0,0,normal
3232235928,545690588,47002,47290,TCP,1554236843444829.8,15662.745559678277,1321.0,92927.0,0,normal
3232235928,3232235966,42061,53,UDP,1554236849323398.2,0.0006864394326731027,1.0,104.0,0,normal
3232235928,3232235966,42061,53,UDP,1554236849364884.5,0.00030626709063663604,1.0,162.0,0,normal
3232235928,3232235966,42061,53,UDP,1554236855490196.0,4.5680299733064096e-05,2.0,423.0,0,normal
3232235966,3224670750,41036,53,UDP,1554236858419291.8,0.2694332933156747,1.0,1533.0,0,normal
3232235928,3232235966,57089,53,UDP,1554236865822117.5,0.010868036570533812,2.0,179.0,0,normal
3232235966,3245103232,51386,53,UDP,1554236885133513.5,0.37429120920146697,1.0,9029.0,0,normal
3232235928,3232235966,59430,53,UDP,1554236888509718.5,0.004328568775350927,2.0,420.0,0,normal
3232235928,3232235966,59430,53,UDP,1554236888573168.0,0.006289938365969805,1.0,210.0,0,normal
3232235971,3232235966,56096,53,UDP,1554236894931955.5,0.002846986564345677,1.0,54.0,0,normal
